id,borough,bedrooms,bathrooms,summary,displayAddress,latitude,longitude,updateDate,price_amount,displaySize_sqft,property_sub_type
172387304,Lambeth,5,3.0,An exceptional five bedroom detached residence; completed with an up-to-the-minute finish and perfectly positioned near the beautiful open spaces of Streatham Common; offering convenient transport connections and access to highly regarded local schools.,Voss Court; Streatham Common; London; SW16,51.419441,-0.12722,2026-03-24T18:18:01Z,1395000,2819.0,Link Detached House
173581235,Lambeth,2,1.0,A well-proportioned two-bedroom ground-floor flat extending to approximately 770 sq ft; offering bright and practical living space throughout. The property features a generous reception and dining room; separate modern kitchen; two good sized bedrooms and a family bathroom. Ideally loc...,Cubitt Terrace; London; United Kingdom; SW4,51.466823,-0.138883,2026-03-24T23:28:07Z,450000,770.0,Apartment
171784538,Lambeth,3,1.0,Charming split level; three-bedroom flat close to Clapham High Street. Offering a well-thought-out layout that maximizes space and natural light.,Gauden Road; London; SW4,51.466501,-0.131663,2026-03-25T14:09:40Z,550000,704.0,Apartment
172428815,Lambeth,2,1.0,A two-bedroom flat situated on the first floor of a beautiful Victorian building. Benefitting from high ceilings; a share of the freehold as well as being sold chain free; the property further benefits from off street parking.,Mount Ephraim Road; Streatham,51.436273,-0.132428,2026-03-23T16:47:06Z,425000,,Flat
170632046,Lambeth,2,1.0,Nestled on St. Gothard Road in the charming area of West Norwood; this newly refurbished ground floor flat offers a delightful blend of modern living and comfort. Spanning an impressive 667 square feet; the property features two well-proportioned bedrooms; making it an ideal choice for couples; s...,St. Gothard Road; West Norwood; SE27 9PL,51.43053,-0.093366,2026-03-29T03:51:33Z,280000,668.0,Flat
173580386,Lambeth,2,2.0,Set within a peaceful; beautifully landscaped courtyard in the centre of Clapham Old Town; this home offers a stylish contemporary finish throughout.,Prescott Place; London; SW4,51.463737,-0.135515,2026-03-25T08:36:46Z,1150000,1234.0,Terraced
87680517,Lambeth,2,1.0,Eden Harper are delighted to present a two bedroom apartment situated within this popular and sought after development on the corner of Brixton Hill and Lambert Road. The lounge is generously sized and abundant with natural light via floor to ceiling windows and access to a narrow balcony; t...,Lambert Road; Brixton,51.455978,-0.120282,2026-03-23T16:35:59Z,400000,,Flat
173579240,Lambeth,1,1.0,Nestled in a sought-after location; this charming conversion flat offers a perfect blend of period character and modern convenience; benefiting from a generous shared garden and ample storage throughout. Stepping inside; you are welcomed into a well-proportioned reception room; featuri...,Streatham Common North; London; SW16,51.42329,-0.122848,2026-03-26T01:00:34Z,275000,361.0,Apartment
87491400,Lambeth,2,1.0,A well-presented two-bedroom flat on the first floor of a Victorian conversion. Located on Coldharbour Lane; it offers excellent access to local amenities; transport connections into central London; and the vibrant areas of Camberwell and Brixton. EPC rating B.,Coldharbour Lane; London; SE5,51.466389,-0.100675,2026-03-27T23:04:46Z,370000,582.0,Apartment
171784949,Lambeth,3,1.0,An immaculately presented lateral apartment featuring a spacious living room and a separate contemporary kitchen. The property offers three generous double bedrooms and a recently replaced three-piece bathroom. Further benefits include secure entry; permit parking; and the advantage of a chain-fr...,Gray Street; Waterloo,51.500717,-0.107998,2026-03-23T16:22:59Z,550000,,Flat
173578310,Lambeth,1,1.0,A ground-floor period conversion presented in superb condition throughout with a private garden and no onward chain. The bright and airy accommodation has been thoughtfully arranged to include a spacious forward-facing reception room; feature fireplace; a bay window with plantation shutters; a la...,Wimbart Road; Clapham,51.449144,-0.119917,2026-03-23T16:21:09Z,400000,,Flat
173572343,Lambeth,2,2.0,Keating Estates are proud to present a luxurious Mews House; converted from Victorian stables with a South-West facing cobbled yard. The home boasts two double bedrooms; two bathrooms and a double reception; set on a neighbourly residential street with book club; local pub and supermarket.,Brixtow Mews; SW2,51.447433,-0.126516,2026-03-23T16:17:12Z,675000,897.0,Mews
173576765,Lambeth,2,2.0,O.I.G Real Estate are pleased to present this smart two bedroom; two bathroom apartment.,Sky Gardens; 155 Wandsworth Road; Nine Elms; London; SW8,51.481704,-0.12709,2026-03-24T21:10:25Z,695000,731.0,Apartment
173192555,Lambeth,1,1.0,GUIDE PRICE £495;000 - £520;000 NEWLY REFURBISHED Victorian Ground Floor Flat with private rear garden; long lease and shared basement storage! NOT TO BE MISSED; CALL NOW TO BOOK A VIEWING,Lowden Road; London,51.460228,-0.100116,2026-03-26T02:59:01Z,495000,469.0,Flat
173575343,Lambeth,2,2.0,Set within an attractive period conversion on sought-after Telford Avenue; this superb split-level flat offers over 950 sq ft of thoughtfully arranged living space; blending period character with stylish modern touches. The flat opens with a welcoming hallway leading into a bright bay-...,Telford Avenue; London; SW2,51.441786,-0.133495,2026-03-26T01:00:20Z,585000,950.0,Apartment
172533143,Lambeth,2,1.0,A well presented two double bedroom second floor apartment located just off Union Grove. The property comprises two bedrooms; a spacious open plan living and dining area with access to a terrace; and a fully refurbished family bathroom. The apartment is sold chain free.,Union Grove; South Lambeth,51.471003,-0.134207,2026-03-23T16:44:36Z,375000,,Flat
173573594,Lambeth,1,1.0,A well-presented one-bedroom ground floor apartment set within the popular Pullman Court development on Streatham Hill; SW2. The property offers a bright and practical layout; featuring a well-proportioned bedroom; a comfortable reception area; and a fitted kitchen and bathroom. Positi...,Streatham Hill; London; SW2,51.443242,-0.124147,2026-03-26T08:52:48Z,260000,,Apartment
87532947,Lambeth,4,3.0,Set within the private; securely gated grounds of Henry Tate Mews opposite Streatham Common; this exceptional home occupies a peaceful position with open views across the orchard and landscaped gardens. Mature trees and thoughtfully maintained grounds create a rare sense of privacy that feels far...,Henry Tate Mews; London; SW16,51.424814,-0.116655,2026-03-26T01:00:58Z,925000,1319.0,House
87392211,Lambeth,1,1.0,One bedroom; first floor Victorian apartment on a residential street with excellent transport links. Well maintained by the current owner this flat has an open plan kitchen and reception room; modern bathroom and two good sized bedrooms. Great location for popular Brixton Village; shops bars; res...,Northlands Street; London,51.46806,-0.09743,2026-03-24T09:41:44Z,315000,,Apartment
87298830,Lambeth,1,1.0,One bedroom; first floor Victorian apartment on a residential street with excellent transport links. Well maintained by the current owner this flat has an open plan kitchen and reception room; modern bathroom and a good sized double bedroom. Great location for popular Brixton Village; shops bars;...,Coldharbour Lane; London,51.46817,-0.09829,2026-03-24T09:38:40Z,300000,,Apartment
173572334,Lambeth,2,2.0,Beautifully presented Victorian upper maisonette extending to over 850 sq ft; offering two generous double bedrooms; two en-suite bathrooms; and a share of the freehold. The property is offered to the market chain free; making it an ideal purchase for those looking to move quickly. This superb h...,Kimberley Road; Clapham North,51.467763,-0.122897,2026-03-23T16:16:32Z,650000,,Flat
173572322,Lambeth,1,1.0,A well-presented one bedroom top floor apartment set within an attractive period conversion on the sought after Kenwyn Road. This charming property offers a bright and well proportioned living space; benefiting from its elevated position which allows for an abundance of natural light throughout....,Kenwyn Road; Clapham,51.461941,-0.131267,2026-03-23T17:15:38Z,425000,,Flat
172441175,Lambeth,2,1.0,Guide Price £595;000 to £625;000. A well proportioned two double bedroom ground floor period flat set within an attractive Victorian building on Bromfelde Road; SW4. Extending to approximately 635 sq ft; the property offers a bright bay fronted reception room with built in ...,Bromfelde Road; London; SW4,51.467967,-0.131423,2026-03-24T23:28:05Z,595000,635.0,Apartment
173572010,Lambeth,0,1.0,A truly phenomenal; well thought-out; high spec studio flat in a purpose built development offering a modern separate kitchen and a stunning bathroom.,Jeffreys Road; Clapham; London; SW4,51.471531,-0.127106,2026-03-26T12:50:42Z,350000,363.0,Flat
172905734,Lambeth,1,1.0,Set on the raised ground floor of an impressive Victorian purpose built block on the ever popular Peabody Estate; this bright one double bedroom flat offers a lovely blend of period character and practical living; right in the heart of Herne Hill. You enter into a central hallway that ...,Peabody Estate; Rosendale Road; London; SE24,51.447349,-0.101119,2026-03-25T23:39:26Z,300000,343.0,Apartment
87527361,Lambeth,2,2.0,Set within an attractive Victorian conversion; this first floor well-proportioned two-bedroom flat offers bright; characterful accommodation with the added benefit of a large; private south-facing landscaped garden. The main living space is positioned to the front of the property; wher...,St. Faiths Road; London; SE21,51.442198,-0.104272,2026-03-25T23:39:20Z,500000,615.0,Apartment
173571422,Lambeth,3,1.0,A modern detached house set within this very popular development in close proximity to Dulwich Village. The property has been upgraded and modernised by the current owner to a high standard creating a beautifully presented interior. The accommodation comprises three bedrooms; spacious o...,Coney Acre; Dulwich; London; SE21,51.44186,-0.095668,2026-03-27T15:03:30Z,950000,1362.0,House
172027385,Lambeth,4,2.0,Chain free: a lovely family house extending to almost 1500 sq ft with a delightful; 74 ft garden with the option to purchase extra land and 2 garages at the front. The long; newly landscaped Mediterranean-style garden has space for a garden office.,Tritton Road; London; SE21,51.43275,-0.093113,2026-03-23T15:10:06Z,850000,1499.0,End of Terrace
172184255,Lambeth,4,2.0,Located on this popular road in residential West Norwood is this stylishly presented four double bedroom semi detached Victorian family home which benefits from a spacious; sunny rear garden,Thurlestone Road; West Norwood; London; SE27,51.430151,-0.10969,2026-03-24T10:44:39Z,900000,1786.0,Semi-Detached
173272727,Lambeth,3,1.0,A three bedroom Tudor revival semi-detached home with driveway. The property is situated within half a mile of Streatham Hill station and has the convenience of the high street being at the end of the road.,Gracefield Gardens; Streatham,51.432841,-0.126563,2026-03-23T14:52:03Z,800000,,Semi-Detached
173569298,Lambeth,3,2.0,Welcome to this beautifully presented three-bedroom flat; offering a harmonious blend of contemporary comfort and timeless elegance; perfectly suited to modern lifestyles.,Milkwood Road; London; SE24,51.463864,-0.101293,2026-03-29T03:33:03Z,575000,1087.0,Flat
